,Unnamed: 0,date,open,high,low,close,volume,adj close,dates,SMA_close,EMA_close,SMA_high,EMA_high,SMA_low,EMA_low,SMA_open,EMA_open,color,CRUP,CRDOWN,cancel
786,786,2013-08-13,149.5,149.839996,144.449997,145.429993,8748900,145.429993,2013-08-13,144.793747125,144.15955170453782,148.24874874999998,147.792964488506,141.866251125,141.3756089525597,145.864997875,145.7531358458412,orange,,,
787,787,2013-08-14,142.720001,144.839996,138.050003,139.360001,11693800,139.360001,2013-08-14,144.96374724999998,143.0929848813072,149.07249825,147.136749268838,142.421251375,140.63658540754645,146.8812485,145.07910588009872,red,,True,
788,788,2013-08-15,136.429993,143.600006,135.0,139.669998,10179200,139.669998,2013-08-15,144.337497875,142.33232112990558,148.91124912499998,146.35080632020734,141.840002125,139.38401087253612,146.43374824999998,143.15708079563234,blue,,,
789,789,2013-08-16,141.630005,143.910004,140.970001,142.0,7108100,142.0,2013-08-16,144.318748625,142.25847198992656,148.68375012500005,145.8084058046057,141.8237515,139.73645312308366,146.043748875,142.81773061882515,,,,
790,790,2013-08-19,143.429993,147.380005,142.830002,144.899994,8037700,144.899994,2013-08-19,145.652498375,142.845476881054,149.36250112500002,146.15765007024888,143.132501625,140.42390842906508,146.236248125,142.9537889257529,,True,,
791,791,2013-08-20,148.649994,149.779999,147.0,149.580002,6418200,149.580002,2013-08-20,145.16499912499998,144.34203801859755,148.225000375,146.96261649908246,142.70000075000002,141.88526211149505,145.523746625,144.21961227558558,green,,,
792,792,2013-08-21,150.0,150.309998,146.25,147.860001,6266300,147.860001,2013-08-21,144.52249925,145.12380757002032,147.5200005,147.7064790548419,142.07500075000002,142.85520386449616,145.223747375,145.504142881011,green,,,
793,793,2013-08-22,149.220001,157.479996,148.139999,157.100006,10592400,157.100006,2013-08-22,145.737499375,147.7851849989047,148.3925,149.87837170932147,142.83625025,144.029602783497,145.19749837499998,146.32988912967522,green,,,
794,794,2013-08-23,157.0,162.300003,155.0,161.839996,12931900,161.839996,2013-08-23,147.78874975,150.90847633248143,149.950000875,152.63873421836115,144.155000625,146.46746883160878,146.134998375,148.70102487863628,green,,,
795,795,2013-08-26,165.149994,173.0,160.25,164.220001,24171100,164.220001,2013-08-26,150.89624974999998,153.86659292526332,153.470001375,157.16345994761423,146.93000025,149.53025353569572,148.93874749999998,152.35635135005043,green,,,
796,796,2013-08-27,162.300003,168.800003,160.949997,167.009995,17566900,167.009995,2013-08-27,154.313749375,156.78734894187147,156.62000100000003,159.74935840369994,150.173749875,152.06797430554113,152.17249875000002,154.56605171670589,green,,,
797,797,2013-08-28,169.059998,171.5,163.25,166.449997,14740100,166.449997,2013-08-28,157.369999,158.93460406590003,160.06875050000002,162.36061209176663,152.95874975,154.55286890430978,155.60124787499998,157.78692866854902,green,,,
798,798,2013-08-29,164.220001,167.75,162.509995,166.059998,9436000,166.059998,2013-08-29,160.01499950000002,160.51802494014447,162.61499987500002,163.5582538491518,155.418748875,156.32111914779648,158.19999887499998,159.21650029776035,green,,,
799,799,2013-08-30,166.369995,169.21000700000005,163.96000700000005,169.0,11028400,169.0,2013-08-30,162.44249925,162.40290828677902,165.04375087500003,164.81419899378474,157.53874975000002,158.0186497816195,160.414999,160.80616578714694,green,,,
800,800,2013-09-03,173.399994,173.699997,166.399994,168.940002,12061100,168.940002,2013-09-03,165.077499375,163.8555957786059,167.96750075,166.7888207729437,160.057499,159.88117071903739,163.33999825,163.60479427889206,green,,,
801,801,2013-09-04,169.770004,171.619995,165.559998,170.619995,11475700,170.619995,2013-09-04,166.76749800000002,165.35879560558237,169.735000625,167.86241504562287,162.234998875,161.14313233702907,165.908748625,164.97484088358271,green,,,
802,802,2013-09-05,170.100006,171.5,168.25,169.929993,6685300,169.929993,2013-09-05,167.778747625,166.37461724878628,170.88500025000002,168.67076725770667,163.891248875,162.72243626213373,167.546249375,166.11376646500878,green,,,
803,803,2013-09-06,168.570007,169.699997,165.149994,166.970001,8619700,166.970001,2013-09-06,168.122497625,166.506924749056,170.472499875,168.8994849782163,164.50374812500002,163.26189353721512,167.97375100000002,166.65959769500682,orange,,,
804,804,2013-09-09,163.119995,164.5,158.509995,160.699997,14344500,160.699997,2013-09-09,167.33374787499997,165.21649636037688,169.9349995,167.9218216497238,164.19874787499998,162.20591608450064,168.07625,165.87301931833863,red,,True,
805,805,2013-09-10,161.449997,167.5,160.630005,166.369995,8967800,166.369995,2013-09-10,167.323747625,165.47282939140425,169.4349995,167.82808350534074,163.8712485,161.85571362127828,167.124999875,164.89012546981894,blue,,,
806,806,2013-09-11,166.410004,167.899994,162.130005,163.520004,5832500,163.520004,2013-09-11,167.00624837499998,165.0388681933144,169.45374875,167.84406361526501,163.82374975,161.91666726099422,167.39875025,165.22787625430362,,,,
807,807,2013-09-12,164.0,166.759995,160.509995,164.929993,6160000,164.929993,2013-09-12,166.49749749999998,165.0146737059112,169.14749724999996,167.60315947853945,163.39249825000002,161.60407342521773,167.102500875,164.95501486445838,,,,
808,808,2013-09-13,162.770004,166.369995,162.160004,165.53999299999995,5401200,165.53999299999995,2013-09-13,166.072496375,165.13141132681983,168.231247,167.3291229277529,162.86249949999998,161.72761355294713,165.773752125,164.46945689457874,,,,
809,809,2013-09-16,168.0,170.850006,165.850006,166.580002,7574900,166.580002,2013-09-16,165.56749724999997,165.4533203653043,168.134998375,168.11154138825225,162.8987505,162.64370076340333,165.55250162500002,165.2540220291168,,,,
810,810,2013-09-17,165.080002,168.419998,163.360001,166.229996,5496900,166.229996,2013-09-17,165.10499762499998,165.62591495079224,167.74999812500002,168.18008730197397,162.287500625,162.80287859375815,164.92500112499997,165.2153509115353,,,,
811,811,2013-09-18,167.070007,167.449997,164.199997,166.220001,5439700,166.220001,2013-09-18,165.01124762499998,165.7579340728384,167.468748125,168.01784501264643,162.168751,163.1133493507008,164.737501125,165.6274967089719,,,,
812,812,2013-09-19,170.800003,180.470001,169.080002,177.919998,15594600,177.919998,2013-09-19,167.16374775,168.46061494554098,169.46499824999998,170.78499078761388,163.490001875,164.43927216165616,165.697502125,166.7769425514226,green,,,
813,813,2013-09-20,178.899994,185.830002,178.559998,183.389999,13401700,183.389999,2013-09-20,169.29124825,171.77825584653186,171.75624849999997,174.12832661258858,165.731251,167.57721123684368,167.87875175,169.4709539844398,green,,,
814,814,2013-09-23,184.479996,185.479996,177.110001,181.110001,8173400,181.110001,2013-09-23,171.489997875,173.851976991747,173.95374875000002,176.6509198097911,167.60375050000002,169.69560896198954,170.13750075000002,172.80629665456428,green,,,
815,815,2013-09-24,179.139999,184.960007,177.649994,182.330002,6273400,182.330002,2013-09-24,173.664999,175.73598254913657,176.22875025,178.49738362983751,169.746250375,171.46325008154741,172.03000062499999,174.2137860646611,green,,,
816,816,2013-09-25,183.559998,186.300003,180.5,185.240005,8252700,185.240005,2013-09-25,176.1275005,177.84798753821732,178.72000125,180.23129904542918,172.038749875,173.47141673009244,174.62874987499998,176.29072205029198,green,,,
817,817,2013-09-26,186.699997,189.679993,185.610001,188.639999,6614400,188.639999,2013-09-26,178.88500012499998,180.24621230750236,181.073749625,182.3310088131116,174.50874925,176.168879901183,176.9662495,178.6038942613382,green,,,
818,818,2013-09-27,187.520004,191.279999,186.429993,190.899994,5916400,190.899994,2013-09-27,181.96874987500001,182.6137193502796,183.93124975,184.3196732990868,177.39249825,178.44912725647566,179.77124974999998,180.58525198104084,green,,,
819,819,2013-09-30,189.0,194.5,188.0,193.369995,8924700,193.369995,2013-09-30,185.362499125,185.00400282799524,187.312500125,186.58196812151195,180.367498625,180.5715434217033,182.51249887499998,182.455195985254,green,,,
820,820,2013-10-01,193.960007,194.229996,188.369995,193.0,7755900,193.0,2013-10-01,187.24749937500002,186.78089108844074,189.0324995,188.28152987228708,182.77874775,182.30453266132477,185.407499375,185.01182065519754,green,,,
821,821,2013-10-02,188.589996,191.830002,175.399994,180.949997,20775400,180.949997,2013-10-02,186.94249912499998,185.485136846565,189.7824995,189.07007923400107,182.38374725,180.77019073658593,186.61874962499996,185.80697073182031,orange,,,
822,822,2013-10-03,175.050003,179.690002,168.0,173.309998,23816500,173.309998,2013-10-03,185.96749875,182.77955043621722,189.05875024999997,186.98561762644528,181.244997125,177.93237057290017,185.4400005,183.41653345808245,red,,True,
823,823,2013-10-04,176.399994,181.179993,172.649994,180.979996,14414000,180.979996,2013-10-04,185.798748,182.37964945039118,188.5862485,185.69547882056855,180.619997125,176.7585091122557,185.09749987499998,181.85730246739746,blue,,,
824,824,2013-10-07,182.460007,186.729996,180.259995,183.070007,11485600,183.070007,2013-10-07,185.52749825,182.53306223919316,188.639997625,185.92537152710887,180.58999649999998,177.53661708731,184.960001,181.9912368079758,,True,,
825,825,2013-10-08,184.399994,185.929993,173.21000700000005,174.729996,13757200,174.729996,2013-10-08,183.788747875,180.79904751937246,188.171247625,185.92639852108468,179.03999725,176.5751481790189,184.672500625,182.5265161839812,red,,,True
826,826,2013-10-09,174.729996,174.990005,161.5,168.779999,15316500,168.779999,2013-10-09,181.0237485,178.1281478484008,186.134998375,183.49608884973253,175.92374812500003,173.22511525034804,183.073749625,180.79395614309647,red,,,True
827,827,2013-10-10,173.089996,175.75,169.690002,172.929993,8883900,172.929993,2013-10-10,178.46874825,176.97300232653396,183.791248375,181.7747357720142,173.634998375,172.43953452804848,181.084999125,179.08196500018613,,,,
828,828,2013-10-11,172.75,179.28999299999995,171.199997,178.699997,8311100,178.699997,2013-10-11,176.681247875,177.3567789206375,181.923748,181.2225707115666,171.488748625,172.1640817440377,178.43374824999998,177.67486166681144,,,,
829,829,2013-10-14,175.0,182.5,174.149994,179.720001,7769600,179.720001,2013-10-14,176.527498375,177.88193938271806,180.75749774999997,181.506443886774,171.33249862499997,172.60539557869598,176.73499875,177.08044796307556,,,,
830,830,2013-10-15,185.279999,188.789993,183.179993,183.940002,10978500,183.940002,2013-10-15,177.85624887499998,179.22817551989183,181.894996625,183.1250103563798,173.22999774999997,174.95530611676352,178.01374825000002,178.90257041572542,green,,,
831,831,2013-10-16,184.899994,187.300003,182.089996,183.559998,8205400,183.559998,2013-10-16,178.178749125,180.19080273769364,182.65999787500002,184.0527864994065,174.40999799999997,176.54079275748273,179.07624825000005,180.23533121223088,orange,,,
832,832,2013-10-17,183.539993,184.800003,180.990005,182.800003,6705000,182.800003,2013-10-17,178.144998625,180.77062501820618,182.41874875000002,184.2188346106495,174.50124925,177.52950658915324,179.21124650000004,180.9697004984018,,,True,
833,833,2013-10-18,184.149994,185.960007,182.520004,183.399994,5930800,183.399994,2013-10-18,179.228748375,181.3549292363826,182.42250049999998,184.60576180828295,175.66499887499998,178.63850601378584,179.17999650000002,181.67643238764586,,,,
834,834,2013-10-21,183.279999,183.389999,171.0,172.600006,11532100,172.600006,2013-10-21,179.70624925000004,179.40939073940868,183.47249975,184.33559229533117,176.85249887499998,176.94106023294455,180.24874687500002,182.03278052372457,red,,,
835,835,2013-10-22,170.5,177.779999,166.110001,171.53999299999995,11386700,171.53999299999995,2013-10-22,179.53249925,177.66063568620675,183.726249625,182.87879378525759,176.40499875,174.5341581811791,179.924997375,179.46994040734134,red,,,
836,836,2013-10-23,168.910004,171.809998,160.149994,164.5,13320400,164.5,2013-10-23,177.75749962499998,174.7360499781608,182.79125025000002,180.4190613885337,175.02374837499997,171.3376772520282,179.444997875,177.1232878723766,red,,,
837,837,2013-10-24,165.0,174.5,162.830002,173.149994,10825700,173.149994,2013-10-24,176.93624875,174.38359309412505,181.79125025,179.10371441330398,173.60874937499997,169.44708275157748,178.19499787499998,174.42922390073736,blue,,,
838,838,2013-10-25,174.21000700000005,174.5,166.800003,169.660004,7595500,169.660004,2013-10-25,175.15124899999998,173.3339066287639,180.005001125,178.0806667659031,171.561250625,168.8588428067825,176.81124887500002,174.38050903390683,,,,
839,839,2013-10-28,170.179993,170.5,162.199997,162.860001,7841700,162.860001,2013-10-28,172.56374937500001,171.00637204459414,177.90500075,176.39607415125795,169.07500075,167.37909929416415,174.97124875,173.44706102637198,red,,,True
840,840,2013-10-29,162.759995,165.449997,153.0,164.470001,14111700,164.470001,2013-10-29,170.272499125,169.55384514579544,175.48624999999998,173.9636125620895,165.576250125,164.183743895461,172.37374899999998,171.07215746495598,blue,,,
841,841,2013-10-30,164.630005,167.679993,158.169998,159.220001,8401800,159.220001,2013-10-30,167.24999999999997,167.25743533561868,173.20124825,172.56725265940295,162.53249937500001,162.84735591869187,169.933750375,169.6405680282991,red,,,
842,842,2013-10-31,155.669998,162.440002,153.300003,159.940002,9333800,159.940002,2013-10-31,165.6674995,165.63133903881453,170.582498625,170.31675251286896,160.31999975000002,160.72572193676035,166.48250025000002,166.53599691089929,red,,,
843,843,2013-11-01,163.0,165.899994,160.410004,162.169998,7180600,162.169998,2013-11-01,164.49625012500002,164.8621521413002,169.09749799999997,169.3352506211203,159.607500125,160.65556239525804,165.54500025,165.75021981958832,,,,
844,844,2013-11-04,165.0,175.389999,164.220001,175.199997,13120400,175.199997,2013-11-04,165.83374975,167.15945099878903,169.544998125,170.68075026087135,160.11625099999998,161.44765986297847,165.05624975,165.58350430412426,green,,,
845,845,2013-11-05,180.0,181.429993,171.360001,176.809998,22467100,176.809998,2013-11-05,166.29125025,169.30401699905812,170.41124725,173.0694708695666,161.182500875,163.65040233787215,166.93124975,168.78717001431886,green,,,
846,846,2013-11-06,154.809998,160.729996,146.350006,151.160004,31071700,151.160004,2013-11-06,163.97875025000002,165.27201411037854,168.68999675,170.32736534299625,158.62625125,159.805869818345,164.50624862499998,165.68113178891468,purple,,,
847,847,2013-11-07,144.190002,145.649994,137.619995,139.770004,22284700,139.770004,2013-11-07,161.09250062499999,159.60490075251664,165.58374600000002,164.84350504455264,155.553751,154.87567541426833,161.25749975,160.90532516915587,red,,,
848,848,2013-11-08,136.479996,140.600006,132.320007,137.949997,22477900,137.949997,2013-11-08,157.777500125,154.79269991862407,162.477497125,159.45606081242983,152.968751875,149.86330465554204,157.972499875,155.47747424267678,red,,,
849,849,2013-11-11,141.0,145.419998,137.100006,144.699997,13997600,144.699997,2013-11-11,155.962499625,152.5498770478187,159.69499775,156.33693574300096,150.335002875,147.02701606542158,155.01874925,152.26025774430417,red,,,
850,850,2013-11-12,144.690002,144.699997,136.179993,137.800003,14985200,137.800003,2013-11-12,153.19499975,149.27212725941456,157.47749712499999,153.75094935566742,148.195001625,144.6165664953279,153.64624975,150.57797869001436,red,,,
851,851,2013-11-13,140.839996,142.369995,136.339996,138.699997,12658300,138.699997,2013-11-13,150.26124962499998,146.92276497954467,154.53624725,151.22184838774132,145.186250625,142.77732860747727,150.87624925,148.41398253667785,red,,,
852,852,2013-11-14,138.919998,140.399994,134.110001,137.600006,12203700,137.600006,2013-11-14,145.56125075,144.85104076186806,150.16249662500002,148.81699185713214,141.422500625,140.85125580581567,147.616249,146.3042081951939,red,,,
853,853,2013-11-15,136.850006,137.949997,134.350006,135.449997,9900200,135.449997,2013-11-15,140.391250625,142.7619199258974,144.727497125,146.40210411110277,136.79625125,139.40653362674553,142.22249975,144.2032743740397,red,,,
854,854,2013-11-18,135.270004,135.449997,119.610001,121.580002,23138200,121.580002,2013-11-18,136.693750375,138.05482705347575,141.56749725,143.9683025308577,133.453750625,135.0073041541354,139.7800005,142.21810317980865,red,,,
855,855,2013-11-19,119.43,129.0,119.220001,126.089996,19816200,126.089996,2013-11-19,134.983749375,135.3959757082589,139.486248,140.642013079556,131.153751375,131.49901456432752,136.68500025,137.1540802509623,red,,,
856,856,2013-11-20,126.080002,127.449997,119.059998,121.110001,13849600,121.110001,2013-11-20,132.878749875,132.22131466197914,137.842496875,137.71045395076578,129.49625025,128.73478866114363,135.385001,134.69317397297067,red,,,
857,857,2013-11-21,122.889999,124.790001,120.25,122.099998,11903800,122.099998,2013-11-21,130.05375,129.97213318153933,135.26374725,134.83924218392895,127.3899995,126.84928006977837,133.12125087500002,132.0702462011994,red,,,
858,858,2013-11-22,121.580002,122.75,117.93,121.379997,11096700,121.379997,2013-11-22,128.00124925,128.06276958564172,132.51999762499997,132.15274392083361,125.108750375,124.86721783204985,130.232500875,129.7390808231551,red,,,
859,859,2013-11-25,124.5,125.839996,120.300003,120.839996,10267300,120.839996,2013-11-25,125.76874912500001,126.45770878883245,130.45374775,130.74991104953725,123.10375125000002,123.85228120270544,128.190001375,128.57484064023174,red,,,
860,860,2013-11-26,119.379997,122.720001,116.099998,120.5,13885500,120.5,2013-11-26,123.631248375,125.13377350242524,128.243748625,128.96548659408452,120.85250087500002,122.12955160210423,125.74750125,126.53154205351358,red,,,
861,861,2013-11-27,121.309998,126.949997,119.519997,126.940002,12367600,126.940002,2013-11-27,122.56749900000001,125.53515761299741,126.868748625,128.5176000176213,118.99874975,121.5496505794144,123.80500024999999,125.37119893051056,blue,,,
862,862,2013-11-29,129.770004,130.589996,126.980003,127.279999,9716200,127.279999,2013-11-29,123.279998625,125.92290014344243,126.26124850000001,128.9781324581499,119.92,122.75639556176675,123.11750024999998,126.34871116817487,,True,,
863,863,2013-12-02,126.349998,128.550003,123.93,124.169998,7751200,124.169998,2013-12-02,123.039998875,125.53336633378856,126.204998875,128.88299257856104,120.508749875,123.01719654804081,123.9825,126.34899713080267,,,,True
864,864,2013-12-03,132.679993,144.940002,131.589996,144.699997,25682400,144.699997,2013-12-03,125.988748375,129.79261759294667,128.39124950000001,132.45121689443636,122.07499962500002,124.92226309292063,124.807498875,127.75588510173542,green,,,
865,865,2013-12-04,144.320007,144.429993,137.130005,138.949997,13147700,138.949997,2013-12-04,128.09499824999997,131.82759079451407,130.8462485,135.11316714011716,124.18500025000002,127.63509462782716,127.486249875,131.43680107912755,green,,,
866,866,2013-12-05,140.149994,143.350006,139.5,140.479996,9288400,140.479996,2013-12-05,130.48249812499998,133.75034750684426,133.42124925000002,136.94357577564668,126.88125025000001,130.2717402660878,129.80749887500002,133.37306617265475,green,,,
867,867,2013-12-06,141.509995,142.490005,136.300003,137.360001,7909600,137.360001,2013-12-06,132.54749875000002,134.55249272754554,135.502500375,138.17611560328075,128.88125025,131.61135420695717,131.93374825,135.18127257873147,orange,,,
868,868,2013-12-09,137.0,141.699997,134.21000700000002,141.600006,9061500,141.600006,2013-12-09,135.1849995,136.11860678809097,137.874999875,138.95920035810724,131.145001375,132.18883260541114,134.136248625,135.58543422790225,green,,,
869,869,2013-12-10,140.050003,145.869995,139.860001,142.190002,10748200,142.190002,2013-12-10,137.0912495,137.46780572407076,140.239999625,140.49493250075008,133.687501875,133.89353669309756,136.47874925,136.57756062170176,green,,,
870,870,2013-12-11,141.880005,143.050003,139.490005,139.649994,7137800,139.649994,2013-12-11,138.637498875,137.95273645205503,141.7975005,141.06272594502784,135.251252125,135.13719631685365,137.992499375,137.75588159465693,orange,,,
871,871,2013-12-12,139.699997,148.240005,138.529999,147.470001,10767800,147.470001,2013-12-12,141.54999925,140.06768412937615,144.25875075,142.65767684613277,137.076252,135.89115246866396,139.66124925,138.18790724028872,green,,,
872,872,2013-12-13,148.050003,151.800003,147.320007,147.649994,10591900,147.649994,2013-12-13,141.918748875,141.75264187840367,145.116250875,144.6893048803255,139.042503375,138.43089792007197,141.5825005,140.3794840757801,green,,,
873,873,2013-12-16,148.479996,150.429993,146.100006,147.940002,6675300,147.940002,2013-12-16,143.0424995,143.12761079431397,145.866250875,145.96501335136426,140.16375349999998,140.13514416005597,142.102499125,142.17959783671787,green,,,
874,874,2013-12-17,147.580002,154.630005,146.320007,152.46000700000005,10495000,152.46000700000005,2013-12-17,144.54000087500003,145.20147661779976,147.27625074999997,147.89056705106108,141.01625437500002,141.50955812448797,143.031250125,143.37968765078057,green,,,
875,875,2013-12-18,152.240005,154.899994,145.949997,147.979996,11581900,147.979996,2013-12-18,145.86750024999998,145.8189253693998,148.827499375,149.44821748415862,142.222503625,142.4963223190462,144.372501375,145.34864706171822,orange,,,
876,876,2013-12-19,146.899994,147.0,139.100006,140.720001,12740000,140.720001,2013-12-19,145.75749962499998,144.68583106508873,149.48999974999998,148.9041691543456,142.8337535,141.74158535925815,145.610000625,145.69339082578085,red,,True,
877,877,2013-12-20,141.580002,144.350006,141.580002,143.240005,7412600,143.240005,2013-12-20,145.88875000000002,144.3645363839579,149.300001125,147.89213289782435,143.04875362500002,141.70567794608968,145.8012505,144.77930442005177,blue,,,
878,878,2013-12-23,144.850006,146.240005,142.600006,143.550003,5385500,143.550003,2013-12-23,146.37625112500004,144.18352896530058,149.69875137500003,147.5249933649745,143.43750375000002,141.9044175136253,146.172500625,144.7950158822625,,,,
879,879,2013-12-24,150.0,154.970001,149.820007,151.410004,9941500,151.410004,2013-12-24,146.86875150000003,145.7894123063449,150.540000875,149.17943950609128,144.84875475,143.66343739948636,147.460001,145.9516790195375,green,True,,
880,880,2013-12-26,155.03999299999995,158.0,154.28999299999995,155.5,7129500,155.5,2013-12-26,147.85000225000002,147.9473206827127,151.3150005,151.13956406029322,145.720003,146.02489419960048,148.33374974999998,147.97130434852915,green,,,
881,881,2013-12-27,155.300003,155.5,150.800003,151.119995,5460200,151.119995,2013-12-27,148.247501375,148.65235941988766,151.948751375,152.1085498246725,146.307502625,147.08602948857816,149.186250625,149.599904048856,orange,,,
882,882,2013-12-30,151.119995,154.809998,150.75,152.440002,4467500,152.440002,2013-12-30,148.24500075,149.49405777102373,151.9712505,152.70887164141195,146.86125175,147.90024515778302,149.62874975,149.9377020379991,,,,
883,883,2013-12-31,152.320007,153.199997,148.660004,150.429993,4262400,150.429993,2013-12-31,148.551250375,149.7020433774629,151.758750875,152.81801060998706,147.20000262500002,148.06908045605346,149.63875000000002,150.46710314066596,,,,
884,884,2014-01-02,149.800003,152.479996,146.550003,150.100006,6188400,150.100006,2014-01-02,149.723751,149.7904795158045,152.443750375,152.74289625221215,148.13125225000002,147.73150768804157,150.001251125,150.31885866496242,,,,
885,885,2014-01-03,150.0,152.190002,148.600006,149.559998,4695000,149.559998,2014-01-03,150.51375012499997,149.73926140118127,153.423749875,152.62003086283167,149.00875274999999,147.92450731292124,151.05375087500002,150.24800118385966,,,,
886,886,2014-01-06,150.0,150.399994,145.240005,147.0,5361100,147.0,2014-01-06,150.94499975,149.1305366453632,153.94374850000003,152.12668933775797,149.33875262499998,147.32795124338318,151.697500125,150.19288980966863,red,,,
887,887,2014-01-07,147.619995,150.399994,145.25,149.360001,5034100,149.360001,2014-01-07,150.68874937500001,149.1815287241714,153.372497625,151.74297926270063,148.76750174999998,146.86618430040915,151.3999995,149.62113540752003,blue,,,
888,888,2014-01-08,148.850006,153.699997,148.759995,151.279999,6163200,151.279999,2014-01-08,150.16124925,149.6478554521333,152.83499725,152.1778720932116,148.076252,147.28703112254044,150.626251125,149.44977331696003,,True,,
889,889,2014-01-09,152.5,153.429993,146.850006,147.529999,5382000,147.529999,2014-01-09,149.71249975000003,149.1772206849926,152.57624637499998,152.456121183609,147.582502375,147.18991442864257,150.27625075,150.1276014687467,,,,True
890,890,2014-01-10,148.46000700000005,148.899994,142.25,145.720001,7446100,145.720001,2014-01-10,148.872499625,148.40894964388312,151.837495875,151.66587069836257,146.520002375,146.092155666722,149.94375225000002,149.75702492013633,red,,,True
891,891,2014-01-13,145.779999,147.0,137.820007,139.339996,6316100,139.339996,2014-01-13,147.48624999999998,146.3936266119091,151.06249624999998,150.6290105431709,145.16500275,144.25390040745043,149.12625125000002,148.87324138232825,red,,,
892,892,2014-01-14,140.5,162.0,136.669998,161.270004,27607000,161.270004,2014-01-14,148.88249975,149.69948825370707,152.25249674999998,153.1558970891329,143.93000212500002,142.56858876135033,147.96375087500002,147.01252107514418,yellow,,,
893,893,2014-01-15,168.449997,172.229996,162.100006,164.130005,20465600,164.130005,2014-01-15,150.703750625,152.90626975288328,154.757496,157.39458573599225,145.617502125,146.90890370327247,150.2700005,151.77640461400102,green,,,
894,894,2014-01-16,162.5,172.699997,162.399994,170.970001,11959400,170.970001,2014-01-16,153.70000075,156.92043225224253,157.54499637499998,160.7957882391051,147.76250075000002,150.35136821365637,151.8325005,154.15942581088967,green,,,
895,895,2014-01-17,170.190002,173.199997,167.949997,170.009995,9206200,170.009995,2014-01-17,156.28125,159.8292239739664,160.39499675,163.5522790748595,150.600000375,154.26217461062163,154.653751375,157.7217760751364,green,,,
896,896,2014-01-21,171.240005,177.28999299999995,170.809998,176.679993,9734700,176.679993,2014-01-21,159.45624925,163.573839313085,163.34374624999998,166.60510439155738,153.35625075,157.93946869715015,157.45250125,160.7258269473283,green,,,
897,897,2014-01-22,177.809998,180.320007,174.759995,178.559998,7022600,178.559998,2014-01-22,163.334999125,166.9040967990661,166.704998,169.65286052676686,156.844999375,161.6773634311168,160.616251,164.52230940347758,green,,,
898,898,2014-01-23,177.229996,182.380005,173.419998,181.5,7867400,181.5,2014-01-23,167.807499,170.14763084371808,170.88999937499997,172.481114854152,160.741249125,164.2868377797575,164.21249962500002,167.34623975826034,green,,,
899,899,2014-01-24,177.850006,180.479996,173.529999,174.600006,7664300,174.600006,2014-01-24,172.21500025,171.13704754511406,175.074998875,174.25864399767377,165.204998125,166.34087360647806,168.2212505,169.68041003420248,green,,,
900,900,2014-01-27,175.160004,177.919998,164.71000700000005,169.619995,8716400,169.619995,2014-01-27,173.258749125,170.79992475731092,177.06499862500002,175.07227822041293,168.70999925,165.97845880503849,172.553751,170.89809758215748,orange,,,
901,901,2014-01-28,171.5,178.979996,171.0,178.380005,6093400,178.380005,2014-01-28,175.039999125,172.48438703346406,177.90874862500002,175.94065994921004,169.8224985,167.09435684836328,172.935001375,171.03185367501138,green,,,
902,902,2014-01-29,175.300003,179.089996,173.130005,175.229996,5935500,175.229996,2014-01-29,175.5724985,173.09452235936092,178.70749849999999,176.64051240494115,171.163749875,168.43561199317145,174.53500175000002,171.98033130278662,orange,,,
903,903,2014-01-30,178.0,184.779999,177.009995,182.839996,8565000,182.839996,2014-01-30,177.176248625,175.26018316839182,180.15499875,178.4492872038431,172.29624962499997,170.34103043913336,175.5112515,173.31803545772294,green,,,
904,904,2014-01-31,178.850006,186.0,178.509995,181.410004,6508800,181.410004,2014-01-31,177.7675,176.6268100198603,181.24374962500002,180.12722338076688,173.25874925,172.15635589710374,176.46250162500002,174.54736224489562,green,,,
905,905,2014-02-03,182.889999,184.880005,175.160004,177.110001,6764900,177.110001,2014-02-03,177.58625037500002,176.73418579322467,181.81374937500001,181.1833970739298,173.30875037500002,172.8238332533029,177.09750175,176.4012815238077,orange,,,
906,906,2014-02-04,180.699997,181.600006,176.199997,178.729996,4686300,178.729996,2014-02-04,177.23999987500002,177.17769917250808,181.7162495,181.27597683527873,173.65625025000003,173.57409186368002,177.53125187499998,177.35655162962823,,,,
907,907,2014-02-05,178.300003,180.589996,169.360001,174.419998,7268000,174.419998,2014-02-05,177.21749887500002,176.56487668972852,181.7299995,181.12353664966125,173.1350005,172.6376272273067,177.58750149999997,177.56620748971085,,,,
908,908,2014-02-06,176.300003,180.110001,176.0,178.380005,5841600,178.380005,2014-02-06,178.312500125,176.96823853645552,182.003749875,180.89830650529208,174.546249625,173.3848211767941,177.73000137500003,177.28482871421954,,,,
909,909,2014-02-07,181.009995,186.630005,179.600006,186.529999,8928500,186.529999,2014-02-07,179.33124937500003,179.09307419502096,182.960001,182.17201728189386,175.621250375,174.76597335972875,178.91875075000002,178.11264344439297,green,,,
910,910,2014-02-10,189.339996,199.300003,189.320007,196.559998,12970700,196.559998,2014-02-10,181.99749962500002,182.97461281834964,185.48625187500002,185.97823633036188,177.645000625,178.0002030575668,180.67374987500003,180.60761067897232,green,,,
911,911,2014-02-11,198.970001,202.199997,192.699997,196.619995,10709900,196.619995,2014-02-11,183.7199995,186.0069199698275,187.663751625,189.58307203472592,179.606250875,181.26682393366306,183.29500000000002,184.6881418614229,green,,,
